binance_pure_mm.yml,pure_market_making,binance_PaperTrade,ETHUSDT,ETH,USDT,1595554217413,buy://ETHUSDT/7b13779f9892215cb37da2eb22,BUY,LIMIT,273.3547,0.05,"{'percent': 0.001, 'flat_fees': []}",
binance_pure_mm.yml,pure_market_making,binance_PaperTrade,ETHUSDT,ETH,USDT,1595554278067,buy://ETHUSDT/5e8a6f4230b20ab3ed0a0170d0,BUY,LIMIT,273.1347,0.05,"{'percent': 0.001, 'flat_fees': []}",
binance_pure_mm.yml,pure_market_making,binance_PaperTrade,ETHUSDT,ETH,USDT,1595554357872,buy://ETHUSDT/935474155e0f16df0726754c75,BUY,LIMIT,273.2247,0.05,"{'percent': 0.001, 'flat_fees': []}",
binance_pure_mm.yml,pure_market_making,binance_PaperTrade,ETHUSDT,ETH,USDT,1595554777398,buy://ETHUSDT/846464a7f0b63e602617186112,BUY,LIMIT,273.0947,0.05,"{'percent': 0.001, 'flat_fees': []}",
binance_pure_mm.yml,pure_market_making,binance_PaperTrade,ETHUSDT,ETH,USDT,1595554838770,buy://ETHUSDT/950515f9af88a9c86e6f435e50,BUY,LIMIT,272.9747,0.05,"{'percent': 0.001, 'flat_fees': []}",
